content,date,exp
"{""subject"":""o00g35yzbmr"",""condition"":""L6B"",""vignetteType"":""L"",""vignetteNumber"":6,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""68"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:37:48.092276,
"{""subject"":""6aol35yz54d"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:00:04.848894,
"{""subject"":""4yba35yzild"",""condition"":""L4B"",""vignetteType"":""L"",""vignetteNumber"":4,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""39"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 22:54:10.736810,
"{""subject"":""gibs35yz8tr"",""condition"":""L1B"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""50"",""postquestion1"":""correct"",""postquestion2"":""Reducing uncertainty as much as possible was important.""}",2019-03-27 14:49:41.667234,
"{""subject"":""arud35yzh0m"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""2"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""34"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:49:54.629305,
"{""subject"":""t7rs35yzwkj"",""condition"":""G8B"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""20"",""postquestion1"":""correct"",""postquestion2"":""I chose this answer because it probably implied a better probability of getting to date the more attractive person.""}",2019-03-26 23:56:41.853786,
"{""subject"":""7ym735yzpvv"",""condition"":""G11B"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""I'd rather know I had a 50% chance of seeing it, rather than going with the other option and it only being a 20% chance or something. The other option was an unknown percentage, so I leaned more toward the known percentage option.""}",2019-03-26 23:40:34.258042,
"{""subject"":""cs9135yz6v7"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""I was thinking that it would be better to know that each one had the same chance of being the correct one.""}",2019-03-27 14:08:32.640312,
"{""subject"":""6rij35yziu1"",""condition"":""G2B"",""vignetteType"":""G"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""74"",""postquestion1"":""correct"",""postquestion2"":""Since I had no idea which company would get the funding, I simply did not have a preference.  I would just go with the flow.""}",2019-03-26 23:51:28.076288,
"{""subject"":""2lws35yzyra"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""I figured if one snake was only POSSIBLY poisonous and the other was definitely harmless then a 50/50 chance of it being either snake means that there's a definite smaller chance of me being harmed. ""}",2019-03-27 11:54:32.293977,
"{""subject"":""kaz535yzh8m"",""condition"":""L8B"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""As far as I'm concerned knowing the statistical probability that my car would be effected is no different than a blanket yes/no state. Either my car will be damaged or it won't. Knowing the numbers wouldn't help me either way.""}",2019-03-26 23:37:09.191648,
"{""subject"":""4k6z35yzbyi"",""condition"":""G8A"",""vignetteType"":""G"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""31"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 02:50:31.774392,
"{""subject"":""x1dn35yz54m"",""condition"":""G6A"",""vignetteType"":""G"",""vignetteNumber"":6,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""I do not know which party the crush would be at. So both answers still have me with the same question of which party the woman will be at.""}",2019-03-27 00:13:28.784313,
"{""subject"":""1yqk35yzyqf"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""61"",""postquestion1"":""correct"",""postquestion2"":""I was thinking about what the unknown probabilities might be. I decided that my child might be better off with a definite 50% chance of getting the scholarship because the unknown chance could be less.""}",2019-03-26 23:54:49.869896,
"{""subject"":""w5qz35yzvsk"",""condition"":""L3A"",""vignetteType"":""L"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""55"",""postquestion1"":""correct"",""postquestion2"":""I slightly preferred the unknown chance because I hoped the odds might be better than 50/50.""}",2019-03-27 00:00:38.961949,
"{""subject"":""96yq35yzdap"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""45"",""postquestion1"":""correct"",""postquestion2"":""I was thinking 50% / 50% might be better than if it turns out to be 70% / 30% or something like that I guess.""}",2019-03-27 04:08:06.098109,
"{""subject"":""aols35yzxih"",""condition"":""G9B"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:43:22.697042,
"{""subject"":""i75j35yzxt6"",""condition"":""G1B"",""vignetteType"":""G"",""vignetteNumber"":1,""answerOrder"":""B"",""dummyVignetteAnswer"":""5"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""29"",""postquestion1"":""correct"",""postquestion2"":""I would slightly rather it be 50/50 than not knowing the likelihood at all.""}",2019-03-26 23:39:44.835722,
"{""subject"":""u9ks35yzivt"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""26"",""postquestion1"":""correct"",""postquestion2"":""I felt like it was a 50/50 chance it struck my car""}",2019-03-27 12:21:16.470180,
"{""subject"":""dobw35yz624"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""21"",""postquestion1"":""correct"",""postquestion2"":""I would rather take a 50/50 chance and know for sure. ""}",2019-03-26 23:56:43.237067,
"{""subject"":""hrm435yzqxj"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""37"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 13:54:41.423356,
"{""subject"":""ug2z35yzuw8"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""42"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:41:19.594750,
"{""subject"":""iejm35yzcnd"",""condition"":""L12B"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""53"",""postquestion1"":""correct"",""postquestion2"":""I would prefer a 50/50 chance rather than not knowing which department's budget will be slashed as that % could be much higher (ie   100/0)""}",2019-03-27 13:44:04.825290,
"{""subject"":""reo335yzvwg"",""condition"":""L2B"",""vignetteType"":""L"",""vignetteNumber"":2,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""male"",""age"":""28"",""postquestion1"":""correct"",""postquestion2"":""I rather know my chances even if it turn out negative. ""}",2019-03-26 23:52:29.673734,
"{""subject"":""g2nu35yzl4e"",""condition"":""G3A"",""vignetteType"":""G"",""vignetteNumber"":3,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""41"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:39:48.505445,
"{""subject"":""8bh335yzgas"",""condition"":""L12A"",""vignetteType"":""L"",""vignetteNumber"":12,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""33"",""postquestion1"":""correct"",""postquestion2"":""If they don't know which will get slashed, then I do not care because there's a 50/50 that each are going to have issues.""}",2019-03-26 23:57:44.064045,
"{""subject"":""y3re35yzn8q"",""condition"":""L7A"",""vignetteType"":""L"",""vignetteNumber"":7,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""male"",""age"":""35"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 12:27:56.063357,
"{""subject"":""5xh535yz52m"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""30"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:53:35.115928,
"{""subject"":""8rqa35yzw7h"",""condition"":""L10B"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""male"",""age"":""27"",""postquestion1"":""correct"",""postquestion2"":""Personally, I chose what I did because I'd rather have a 50/50 shot than possible skew on either side. For example, if I chose one bank I would feel better about the odds if it was 50 rather than some arbitrary values like 90 or 20. 90% would be good, but since I wouldn't know that it could ery easily be the 20%.""}",2019-03-26 23:47:11.487786,
"{""subject"":""u6pp35yzr5r"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""65"",""postquestion1"":""correct"",""postquestion2"":""I would rather know that there was a 50% chance of my branch closing than not to know. With the 50/50 knowledge, I know it's worthwhile to investigate new opportunities, save money, etc. If I didn't know the percentages, I might be tempted to think I had a good chance of being in the branch that didn't close. I would also likely swing to the other direction and be sure I was going to lose my job. \r\n\r\nThat might not make a lot of sense. I guess I just like having more information and less uncertainty.""}",2019-03-26 23:37:07.099183,
"{""subject"":""tth335yz8gr"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""7"",""gender"":""female"",""age"":""64"",""postquestion1"":""correct"",""postquestion2"":""I answered B because It was more or less a true,non stressful realization. The first choice made me a little frightened. B relaxed me when I read it. I could look at B  as the time to step back and think about things and not stress if I lost the re-election.""}",2019-03-26 23:44:17.962533,
"{""subject"":""sb2j35yztvg"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""5"",""gender"":""female"",""age"":""58"",""postquestion1"":""correct"",""postquestion2"":""at least there would be a 50-50 chance, where the other choice is unknown chances, and might be even less than 50 for whatever I chose.""}",2019-03-27 11:34:16.607793,
"{""subject"":""379u35yzqze"",""condition"":""L5B"",""vignetteType"":""L"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""1"",""gender"":""female"",""age"":""67"",""postquestion1"":""correct"",""postquestion2"":""I was thinking, that for the time being, until I could find out which pathogen I had, I would prefer the possibility that the percentages of having a good outcome could be much higher.""}",2019-03-27 13:59:02.260163,
"{""subject"":""depf35yzmpq"",""condition"":""L9A"",""vignetteType"":""L"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""I was think I would rather know it was a very close race if I did lose. With the other option it could have been a landslide, but not in my favor which would have felt worse. If I were going to lose, I'd rather know it was very close. ""}",2019-03-26 23:49:00.661009,
"{""subject"":""zino35yzz9y"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""The circumstances seemed comparatively uncertain to me. ""}",2019-03-26 23:48:28.115745,
"{""subject"":""m1ik35yzrqt"",""condition"":""L1A"",""vignetteType"":""L"",""vignetteNumber"":1,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""male"",""age"":""18"",""postquestion1"":""correct"",""postquestion2"":""I wanted to know the probabilities instead of being left in the dark about them. I was thinking about how I wanted to know.""}",2019-03-26 23:49:35.046380,
"{""subject"":""5zpa35yzf0h"",""condition"":""G5B"",""vignetteType"":""G"",""vignetteNumber"":5,""answerOrder"":""B"",""dummyVignetteAnswer"":""6"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 00:02:16.638975,
"{""subject"":""6fu135yz1gp"",""condition"":""G4A"",""vignetteType"":""G"",""vignetteNumber"":4,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""66"",""postquestion1"":""correct"",""postquestion2"":""I would rather have a small chance than no chance at all.""}",2019-03-27 18:27:09.300476,
"{""subject"":""5a7e35yzjss"",""condition"":""L10A"",""vignetteType"":""L"",""vignetteNumber"":10,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""4"",""gender"":""male"",""age"":""36"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:44:47.615372,
"{""subject"":""lvb135yziom"",""condition"":""L8A"",""vignetteType"":""L"",""vignetteNumber"":8,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""6"",""gender"":""female"",""age"":""38"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-27 23:11:50.319661,
"{""subject"":""evwo35yzcby"",""condition"":""G11A"",""vignetteType"":""G"",""vignetteNumber"":11,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""2"",""gender"":""female"",""age"":""40"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:53:02.032079,
"{""subject"":""6c9l35yzbiu"",""condition"":""G9A"",""vignetteType"":""G"",""vignetteNumber"":9,""answerOrder"":""A"",""dummyVignetteAnswer"":""7"",""vignetteAnswer"":""3"",""gender"":""female"",""age"":""44"",""postquestion1"":""correct"",""postquestion2"":""""}",2019-03-26 23:44:19.146132,
