subject,gender,age,education,income,dummyVignetteAnswer,trialn,vignette,response,resp_order
0a4y35yzvd4,man,28,16,60to80k,7,9,G9,6,B
0a4y35yzvd4,man,28,16,60to80k,7,10,G1,6,B
3oqo35yz1e5,man,43,16,>100k,7,1,L2,4,B
3oqo35yz1e5,man,43,16,>100k,7,2,L10,2,B
3oqo35yz1e5,man,43,16,>100k,7,3,L5,2,B
3oqo35yz1e5,man,43,16,>100k,7,4,G11,6,A
3oqo35yz1e5,man,43,16,>100k,7,5,G1,6,B
3oqo35yz1e5,man,43,16,>100k,7,6,G2,2,A
3oqo35yz1e5,man,43,16,>100k,7,7,L11,5,A
3oqo35yz1e5,man,43,16,>100k,7,8,G9,3,B
3oqo35yz1e5,man,43,16,>100k,7,9,L1,3,B
3oqo35yz1e5,man,43,16,>100k,7,10,G5,2,B
ahku35yzinh,woman,26,3,40to60K,7,1,L1,1,A
ahku35yzinh,woman,26,3,40to60K,7,2,G2,1,A
ahku35yzinh,woman,26,3,40to60K,7,3,L11,1,A
ahku35yzinh,woman,26,3,40to60K,7,4,G9,1,A
ahku35yzinh,woman,26,3,40to60K,7,5,G5,7,B
ahku35yzinh,woman,26,3,40to60K,7,6,G1,7,B
ahku35yzinh,woman,26,3,40to60K,7,7,G11,1,A
ahku35yzinh,woman,26,3,40to60K,7,8,L2,7,B
ahku35yzinh,woman,26,3,40to60K,7,9,L10,1,A
ahku35yzinh,woman,26,3,40to60K,7,10,L5,7,B
4ljt35yzqdh,woman,56,12,40to60K,7,1,G1,6,B
4ljt35yzqdh,woman,56,12,40to60K,7,2,G5,6,B
4ljt35yzqdh,woman,56,12,40to60K,7,3,L11,6,B
4ljt35yzqdh,woman,56,12,40to60K,7,4,L2,6,B
4ljt35yzqdh,woman,56,12,40to60K,7,5,L10,2,A
4ljt35yzqdh,woman,56,12,40to60K,7,6,G9,6,B
4ljt35yzqdh,woman,56,12,40to60K,7,7,L1,2,A
4ljt35yzqdh,woman,56,12,40to60K,7,8,G2,2,A
4ljt35yzqdh,woman,56,12,40to60K,7,9,L5,2,A
4ljt35yzqdh,woman,56,12,40to60K,7,10,G11,6,B
v4c235yzh7d,man,78,16,na,7,1,G9,6,B
v4c235yzh7d,man,78,16,na,7,2,L1,6,B
v4c235yzh7d,man,78,16,na,7,3,L11,2,A
v4c235yzh7d,man,78,16,na,7,4,L2,3,A
v4c235yzh7d,man,78,16,na,7,5,L10,3,A
v4c235yzh7d,man,78,16,na,7,6,G5,5,B
v4c235yzh7d,man,78,16,na,7,7,G1,6,B
v4c235yzh7d,man,78,16,na,7,8,G2,6,B
v4c235yzh7d,man,78,16,na,7,9,G11,6,B
v4c235yzh7d,man,78,16,na,7,10,L5,6,B
3ttm35yz03c,man,54,14,40to60K,7,1,L2,6,B
3ttm35yz03c,man,54,14,40to60K,7,2,L10,2,A
3ttm35yz03c,man,54,14,40to60K,7,3,G1,7,B
3ttm35yz03c,man,54,14,40to60K,7,4,L5,7,B
3ttm35yz03c,man,54,14,40to60K,7,5,G9,6,B
3ttm35yz03c,man,54,14,40to60K,7,6,G11,4,B
3ttm35yz03c,man,54,14,40to60K,7,7,L1,3,A
3ttm35yz03c,man,54,14,40to60K,7,8,L11,3,B
3ttm35yz03c,man,54,14,40to60K,7,9,G5,4,B
3ttm35yz03c,man,54,14,40to60K,7,10,G2,4,B
cnc835yz2m4,man,35,18,20to40k,7,1,G11,2,A
cnc835yz2m4,man,35,18,20to40k,7,2,G1,5,B
cnc835yz2m4,man,35,18,20to40k,7,3,L5,4,B
cnc835yz2m4,man,35,18,20to40k,7,4,L11,3,A
cnc835yz2m4,man,35,18,20to40k,7,5,L2,4,A
cnc835yz2m4,man,35,18,20to40k,7,6,L1,4,A
cnc835yz2m4,man,35,18,20to40k,7,7,G5,6,B
cnc835yz2m4,man,35,18,20to40k,7,8,L10,4,A
cnc835yz2m4,man,35,18,20to40k,7,9,G9,5,A
cnc835yz2m4,man,35,18,20to40k,7,10,G2,6,B
jnpl35yz3oq,man,43,14,40to60K,7,1,L5,5,A
jnpl35yz3oq,man,43,14,40to60K,7,2,G1,6,B
jnpl35yz3oq,man,43,14,40to60K,7,3,G11,2,A
jnpl35yz3oq,man,43,14,40to60K,7,4,L11,2,B
jnpl35yz3oq,man,43,14,40to60K,7,5,G5,5,A
jnpl35yz3oq,man,43,14,40to60K,7,6,G2,6,B
jnpl35yz3oq,man,43,14,40to60K,7,7,L10,6,A
jnpl35yz3oq,man,43,14,40to60K,7,8,L1,3,B
jnpl35yz3oq,man,43,14,40to60K,7,9,G9,6,A
jnpl35yz3oq,man,43,14,40to60K,7,10,L2,3,B
73qp35yzubu,man,21,16,<20k,7,1,L11,4,B
73qp35yzubu,man,21,16,<20k,7,2,L5,2,B
73qp35yzubu,man,21,16,<20k,7,3,G11,6,A
73qp35yzubu,man,21,16,<20k,7,4,G2,2,A
73qp35yzubu,man,21,16,<20k,7,5,G1,2,B
73qp35yzubu,man,21,16,<20k,7,6,G5,6,A
73qp35yzubu,man,21,16,<20k,7,7,L10,2,A
73qp35yzubu,man,21,16,<20k,7,8,G9,6,A
73qp35yzubu,man,21,16,<20k,7,9,L1,6,A
73qp35yzubu,man,21,16,<20k,7,10,L2,5,A
v1ng35yzdkh,man,25,17,40to60K,7,1,G2,1,A
v1ng35yzdkh,man,25,17,40to60K,7,2,G9,7,B
v1ng35yzdkh,man,25,17,40to60K,7,3,G5,7,A
v1ng35yzdkh,man,25,17,40to60K,7,4,L1,1,A
v1ng35yzdkh,man,25,17,40to60K,7,5,L10,7,A
v1ng35yzdkh,man,25,17,40to60K,7,6,L11,1,B
v1ng35yzdkh,man,25,17,40to60K,7,7,L5,1,B
v1ng35yzdkh,man,25,17,40to60K,7,8,G1,1,A
v1ng35yzdkh,man,25,17,40to60K,7,9,G11,1,A
v1ng35yzdkh,man,25,17,40to60K,7,10,L2,1,A
xtgu35yzm3x,man,31,20,60to80k,7,1,G2,1,A
xtgu35yzm3x,man,31,20,60to80k,7,2,G11,1,A
xtgu35yzm3x,man,31,20,60to80k,7,3,L5,7,B
xtgu35yzm3x,man,31,20,60to80k,7,4,L1,7,B
xtgu35yzm3x,man,31,20,60to80k,7,5,L2,1,A
xtgu35yzm3x,man,31,20,60to80k,7,6,L11,1,A
xtgu35yzm3x,man,31,20,60to80k,7,7,G9,7,B
xtgu35yzm3x,man,31,20,60to80k,7,8,L10,1,A
xtgu35yzm3x,man,31,20,60to80k,7,9,G5,7,B
xtgu35yzm3x,man,31,20,60to80k,7,10,G1,7,B
kifk35yzh8h,woman,38,18,60to80k,7,1,G1,5,B
kifk35yzh8h,woman,38,18,60to80k,7,2,G2,4,B
kifk35yzh8h,woman,38,18,60to80k,7,3,G5,4,B
kifk35yzh8h,woman,38,18,60to80k,7,4,G9,3,A
kifk35yzh8h,woman,38,18,60to80k,7,5,L1,6,A
kifk35yzh8h,woman,38,18,60to80k,7,6,G11,2,A
kifk35yzh8h,woman,38,18,60to80k,7,7,L11,6,A
kifk35yzh8h,woman,38,18,60to80k,7,8,L10,2,B
kifk35yzh8h,woman,38,18,60to80k,7,9,L2,4,A
kifk35yzh8h,woman,38,18,60to80k,7,10,L5,5,A
434a35yz0b7,woman,52,16,40to60K,7,1,L5,5,B
434a35yz0b7,woman,52,16,40to60K,7,2,G1,2,A
434a35yz0b7,woman,52,16,40to60K,7,3,L10,5,B
434a35yz0b7,woman,52,16,40to60K,7,4,G9,4,A
434a35yz0b7,woman,52,16,40to60K,7,5,L2,3,B
434a35yz0b7,woman,52,16,40to60K,7,6,L1,1,A
434a35yz0b7,woman,52,16,40to60K,7,7,G11,4,A
434a35yz0b7,woman,52,16,40to60K,7,8,L11,6,B
434a35yz0b7,woman,52,16,40to60K,7,9,G2,2,B
434a35yz0b7,woman,52,16,40to60K,7,10,G5,4,B
jnnm35yz8vm,woman,47,16,>100k,7,1,L2,3,A
jnnm35yz8vm,woman,47,16,>100k,7,2,G9,5,A
jnnm35yz8vm,woman,47,16,>100k,7,3,G5,2,A
jnnm35yz8vm,woman,47,16,>100k,7,4,G11,5,B
jnnm35yz8vm,woman,47,16,>100k,7,5,L11,2,B
jnnm35yz8vm,woman,47,16,>100k,7,6,L1,5,A
jnnm35yz8vm,woman,47,16,>100k,7,7,G2,5,B
jnnm35yz8vm,woman,47,16,>100k,7,8,L10,5,B
jnnm35yz8vm,woman,47,16,>100k,7,9,L5,3,B
jnnm35yz8vm,woman,47,16,>100k,7,10,G1,2,A
n3wc35yztzq,man,50,16,60to80k,6,1,L11,4,A
n3wc35yztzq,man,50,16,60to80k,6,2,L10,7,A
n3wc35yztzq,man,50,16,60to80k,6,3,L1,4,A
n3wc35yztzq,man,50,16,60to80k,6,4,L2,4,A
n3wc35yztzq,man,50,16,60to80k,6,5,G5,4,A
n3wc35yztzq,man,50,16,60to80k,6,6,G11,2,A
n3wc35yztzq,man,50,16,60to80k,6,7,G9,4,B
n3wc35yztzq,man,50,16,60to80k,6,8,G2,1,B
n3wc35yztzq,man,50,16,60to80k,6,9,G1,4,B
n3wc35yztzq,man,50,16,60to80k,6,10,L5,4,A
3u3h35yzjob,man,34,12,20to40k,7,1,G1,2,A
3u3h35yzjob,man,34,12,20to40k,7,2,G2,6,B
3u3h35yzjob,man,34,12,20to40k,7,3,L5,1,A
3u3h35yzjob,man,34,12,20to40k,7,4,G9,1,A
3u3h35yzjob,man,34,12,20to40k,7,5,G11,1,A
3u3h35yzjob,man,34,12,20to40k,7,6,L10,1,A
3u3h35yzjob,man,34,12,20to40k,7,7,L11,7,B
3u3h35yzjob,man,34,12,20to40k,7,8,L1,2,A
3u3h35yzjob,man,34,12,20to40k,7,9,L2,6,B
3u3h35yzjob,man,34,12,20to40k,7,10,G5,1,A
g1bm35yzljv,woman,42,12,40to60K,7,1,G1,7,B
g1bm35yzljv,woman,42,12,40to60K,7,2,L5,1,A
g1bm35yzljv,woman,42,12,40to60K,7,3,G2,1,A
g1bm35yzljv,woman,42,12,40to60K,7,4,G9,7,B
g1bm35yzljv,woman,42,12,40to60K,7,5,G11,7,B
g1bm35yzljv,woman,42,12,40to60K,7,6,G5,7,B
g1bm35yzljv,woman,42,12,40to60K,7,7,L2,7,B
g1bm35yzljv,woman,42,12,40to60K,7,8,L11,6,A
g1bm35yzljv,woman,42,12,40to60K,7,9,L10,1,A
g1bm35yzljv,woman,42,12,40to60K,7,10,L1,7,B
hpbh35yz8ei,woman,61,16,40to60K,7,1,G5,3,B
hpbh35yz8ei,woman,61,16,40to60K,7,2,L1,3,B
hpbh35yz8ei,woman,61,16,40to60K,7,3,G2,5,A
hpbh35yz8ei,woman,61,16,40to60K,7,4,L11,5,A
hpbh35yz8ei,woman,61,16,40to60K,7,5,L5,5,A
hpbh35yz8ei,woman,61,16,40to60K,7,6,G9,5,A
hpbh35yz8ei,woman,61,16,40to60K,7,7,G11,2,B
hpbh35yz8ei,woman,61,16,40to60K,7,8,L10,2,B
hpbh35yz8ei,woman,61,16,40to60K,7,9,G1,5,A
hpbh35yz8ei,woman,61,16,40to60K,7,10,L2,3,B
17w235yzsgh,woman,43,14,20to40k,7,1,L1,6,A
17w235yzsgh,woman,43,14,20to40k,7,2,G5,3,B
17w235yzsgh,woman,43,14,20to40k,7,3,L2,6,A
17w235yzsgh,woman,43,14,20to40k,7,4,L11,2,B
17w235yzsgh,woman,43,14,20to40k,7,5,G9,4,B
17w235yzsgh,woman,43,14,20to40k,7,6,L5,6,A
17w235yzsgh,woman,43,14,20to40k,7,7,L10,2,B
17w235yzsgh,woman,43,14,20to40k,7,8,G1,2,B
17w235yzsgh,woman,43,14,20to40k,7,9,G11,3,A
17w235yzsgh,woman,43,14,20to40k,7,10,G2,6,A
3mky35yz3zs,man,35,digree,40to60K,2,1,L1,2,A
3mky35yz3zs,man,35,digree,40to60K,2,2,L2,2,A
3mky35yz3zs,man,35,digree,40to60K,2,3,G5,2,B
3mky35yz3zs,man,35,digree,40to60K,2,4,G11,3,A
3mky35yz3zs,man,35,digree,40to60K,2,5,L10,2,B
3mky35yz3zs,man,35,digree,40to60K,2,6,G9,2,A
3mky35yz3zs,man,35,digree,40to60K,2,7,L5,2,A
3mky35yz3zs,man,35,digree,40to60K,2,8,L11,2,A
3mky35yz3zs,man,35,digree,40to60K,2,9,G1,2,B
3mky35yz3zs,man,35,digree,40to60K,2,10,G2,6,A
koha35yzqrx,man,32,16,60to80k,7,1,L5,3,A
koha35yzqrx,man,32,16,60to80k,7,2,G11,2,A
koha35yzqrx,man,32,16,60to80k,7,3,L1,5,B
koha35yzqrx,man,32,16,60to80k,7,4,L2,6,B
koha35yzqrx,man,32,16,60to80k,7,5,L10,3,B
koha35yzqrx,man,32,16,60to80k,7,6,L11,5,A
koha35yzqrx,man,32,16,60to80k,7,7,G1,3,B
koha35yzqrx,man,32,16,60to80k,7,8,G2,6,B
koha35yzqrx,man,32,16,60to80k,7,9,G5,2,A
koha35yzqrx,man,32,16,60to80k,7,10,G9,3,B
192535yzc2y,woman,37,16,80to100k,7,1,L10,6,A
192535yzc2y,woman,37,16,80to100k,7,2,L2,4,B
192535yzc2y,woman,37,16,80to100k,7,3,G1,5,B
192535yzc2y,woman,37,16,80to100k,7,4,G5,6,B
192535yzc2y,woman,37,16,80to100k,7,5,G9,3,B
192535yzc2y,woman,37,16,80to100k,7,6,G2,3,B
192535yzc2y,woman,37,16,80to100k,7,7,L1,2,A
192535yzc2y,woman,37,16,80to100k,7,8,L11,3,B
192535yzc2y,woman,37,16,80to100k,7,9,G11,5,B
192535yzc2y,woman,37,16,80to100k,7,10,L5,3,A
evsc35yz3tr,woman,57,16,>100k,7,1,L1,2,B
evsc35yz3tr,woman,57,16,>100k,7,2,G11,2,B
evsc35yz3tr,woman,57,16,>100k,7,3,L5,2,B
evsc35yz3tr,woman,57,16,>100k,7,4,G2,4,A
evsc35yz3tr,woman,57,16,>100k,7,5,L11,2,B
evsc35yz3tr,woman,57,16,>100k,7,6,L10,6,A
evsc35yz3tr,woman,57,16,>100k,7,7,G5,6,A
evsc35yz3tr,woman,57,16,>100k,7,8,L2,2,B
evsc35yz3tr,woman,57,16,>100k,7,9,G1,2,A
evsc35yz3tr,woman,57,16,>100k,7,10,G9,2,B
5l7p35yz6i7,woman,53,13,<20k,7,1,L10,6,B
5l7p35yz6i7,woman,53,13,<20k,7,2,G5,2,A
5l7p35yz6i7,woman,53,13,<20k,7,3,L2,6,B
5l7p35yz6i7,woman,53,13,<20k,7,4,L1,5,A
5l7p35yz6i7,woman,53,13,<20k,7,5,G11,7,B
5l7p35yz6i7,woman,53,13,<20k,7,6,L5,5,B
5l7p35yz6i7,woman,53,13,<20k,7,7,L11,2,A
5l7p35yz6i7,woman,53,13,<20k,7,8,G9,1,A
5l7p35yz6i7,woman,53,13,<20k,7,9,G2,2,B
5l7p35yz6i7,woman,53,13,<20k,7,10,G1,6,B
42xc35yzwpn,woman,55,14,20to40k,7,1,G2,5,B
42xc35yzwpn,woman,55,14,20to40k,7,2,G5,6,B
42xc35yzwpn,woman,55,14,20to40k,7,3,L11,4,A
42xc35yzwpn,woman,55,14,20to40k,7,4,G1,6,B
42xc35yzwpn,woman,55,14,20to40k,7,5,L10,3,B
42xc35yzwpn,woman,55,14,20to40k,7,6,G11,3,A
42xc35yzwpn,woman,55,14,20to40k,7,7,G9,4,B
42xc35yzwpn,woman,55,14,20to40k,7,8,L2,3,A
42xc35yzwpn,woman,55,14,20to40k,7,9,L5,3,B
42xc35yzwpn,woman,55,14,20to40k,7,10,L1,5,A
ym7v35yzc0m,woman,44,16,>100k,7,1,G5,6,B
ym7v35yzc0m,woman,44,16,>100k,7,2,L2,2,A
ym7v35yzc0m,woman,44,16,>100k,7,3,L1,1,A
ym7v35yzc0m,woman,44,16,>100k,7,4,G11,4,B
ym7v35yzc0m,woman,44,16,>100k,7,5,L11,4,B
ym7v35yzc0m,woman,44,16,>100k,7,6,L5,6,B
ym7v35yzc0m,woman,44,16,>100k,7,7,L10,3,B
ym7v35yzc0m,woman,44,16,>100k,7,8,G2,4,A
ym7v35yzc0m,woman,44,16,>100k,7,9,G9,6,B
ym7v35yzc0m,woman,44,16,>100k,7,10,G1,6,B
qeis35yzzb7,woman,31,18,60to80k,7,1,G11,4,A
qeis35yzzb7,woman,31,18,60to80k,7,2,G9,4,A
qeis35yzzb7,woman,31,18,60to80k,7,3,G1,6,B
qeis35yzzb7,woman,31,18,60to80k,7,4,G2,4,B
qeis35yzzb7,woman,31,18,60to80k,7,5,L10,6,A
qeis35yzzb7,woman,31,18,60to80k,7,6,G5,3,A
qeis35yzzb7,woman,31,18,60to80k,7,7,L1,6,A
qeis35yzzb7,woman,31,18,60to80k,7,8,L2,4,A
qeis35yzzb7,woman,31,18,60to80k,7,9,L11,6,A
qeis35yzzb7,woman,31,18,60to80k,7,10,L5,2,B
qot135yz66m,woman,61,16,60to80k,7,1,L2,4,B
qot135yz66m,woman,61,16,60to80k,7,2,L5,2,B
qot135yz66m,woman,61,16,60to80k,7,3,G9,6,A
qot135yz66m,woman,61,16,60to80k,7,4,L1,3,B
qot135yz66m,woman,61,16,60to80k,7,5,G11,3,B
qot135yz66m,woman,61,16,60to80k,7,6,G2,4,B
qot135yz66m,woman,61,16,60to80k,7,7,G5,3,B
qot135yz66m,woman,61,16,60to80k,7,8,L11,3,A
qot135yz66m,woman,61,16,60to80k,7,9,G1,2,B
qot135yz66m,woman,61,16,60to80k,7,10,L10,2,B
yi1j35yzxk4,man,58,16,20to40k,5,1,G1,2,A
yi1j35yzxk4,man,58,16,20to40k,5,2,L5,2,B
yi1j35yzxk4,man,58,16,20to40k,5,3,L2,4,B
yi1j35yzxk4,man,58,16,20to40k,5,4,G11,1,A
yi1j35yzxk4,man,58,16,20to40k,5,5,L10,6,B
yi1j35yzxk4,man,58,16,20to40k,5,6,L1,6,B
yi1j35yzxk4,man,58,16,20to40k,5,7,G9,2,A
yi1j35yzxk4,man,58,16,20to40k,5,8,L11,3,B
yi1j35yzxk4,man,58,16,20to40k,5,9,G2,4,A
yi1j35yzxk4,man,58,16,20to40k,5,10,G5,5,B
wu4m35yzeso,man,60,14,<20k,7,1,L11,4,B
wu4m35yzeso,man,60,14,<20k,7,2,L2,2,A
wu4m35yzeso,man,60,14,<20k,7,3,G5,6,B
wu4m35yzeso,man,60,14,<20k,7,4,G11,2,A
wu4m35yzeso,man,60,14,<20k,7,5,L1,2,A
wu4m35yzeso,man,60,14,<20k,7,6,G2,6,B
wu4m35yzeso,man,60,14,<20k,7,7,L10,2,A
wu4m35yzeso,man,60,14,<20k,7,8,G9,6,B
wu4m35yzeso,man,60,14,<20k,7,9,L5,6,B
wu4m35yzeso,man,60,14,<20k,7,10,G1,6,B
nfk935yz8ib,woman,46,14,20to40k,7,1,G11,2,A
nfk935yz8ib,woman,46,14,20to40k,7,2,G1,2,A
nfk935yz8ib,woman,46,14,20to40k,7,3,L5,2,B
nfk935yz8ib,woman,46,14,20to40k,7,4,L10,6,B
nfk935yz8ib,woman,46,14,20to40k,7,5,G2,2,B
nfk935yz8ib,woman,46,14,20to40k,7,6,L11,6,B
nfk935yz8ib,woman,46,14,20to40k,7,7,G9,5,A
nfk935yz8ib,woman,46,14,20to40k,7,8,G5,5,A
nfk935yz8ib,woman,46,14,20to40k,7,9,L2,2,B
nfk935yz8ib,woman,46,14,20to40k,7,10,L1,7,B
rp3p35yziiu,man,34,19,60to80k,7,1,G5,2,A
rp3p35yziiu,man,34,19,60to80k,7,2,G1,2,A
rp3p35yziiu,man,34,19,60to80k,7,3,L2,4,B
rp3p35yziiu,man,34,19,60to80k,7,4,L11,4,B
rp3p35yziiu,man,34,19,60to80k,7,5,G11,4,B
rp3p35yziiu,man,34,19,60to80k,7,6,L10,2,B
rp3p35yziiu,man,34,19,60to80k,7,7,G9,4,A
rp3p35yziiu,man,34,19,60to80k,7,8,G2,4,A
rp3p35yziiu,man,34,19,60to80k,7,9,L5,4,A
rp3p35yziiu,man,34,19,60to80k,7,10,L1,4,B
fuo035yzq2m,man,32,16,60to80k,7,1,G2,4,A
fuo035yzq2m,man,32,16,60to80k,7,2,G1,4,A
fuo035yzq2m,man,32,16,60to80k,7,3,L10,4,A
fuo035yzq2m,man,32,16,60to80k,7,4,G5,4,B
fuo035yzq2m,man,32,16,60to80k,7,5,L2,4,B
fuo035yzq2m,man,32,16,60to80k,7,6,G11,4,B
fuo035yzq2m,man,32,16,60to80k,7,7,L1,4,A
fuo035yzq2m,man,32,16,60to80k,7,8,L11,4,A
fuo035yzq2m,man,32,16,60to80k,7,9,L5,4,B
fuo035yzq2m,man,32,16,60to80k,7,10,G9,4,A
a0s235yzcps,man,40,14,20to40k,6,1,L2,4,B
a0s235yzcps,man,40,14,20to40k,6,2,G5,2,B
a0s235yzcps,man,40,14,20to40k,6,3,L1,7,B
a0s235yzcps,man,40,14,20to40k,6,4,L10,2,A
a0s235yzcps,man,40,14,20to40k,6,5,G9,2,A
a0s235yzcps,man,40,14,20to40k,6,6,G11,4,A
a0s235yzcps,man,40,14,20to40k,6,7,L11,5,B
a0s235yzcps,man,40,14,20to40k,6,8,G1,2,A
a0s235yzcps,man,40,14,20to40k,6,9,G2,5,B
a0s235yzcps,man,40,14,20to40k,6,10,L5,3,A
4e7i35yz8tz,man,31,18,80to100k,7,1,L2,1,B
4e7i35yz8tz,man,31,18,80to100k,7,2,L10,7,A
4e7i35yz8tz,man,31,18,80to100k,7,3,L5,4,B
4e7i35yz8tz,man,31,18,80to100k,7,4,G9,1,B
4e7i35yz8tz,man,31,18,80to100k,7,5,G11,1,B
4e7i35yz8tz,man,31,18,80to100k,7,6,G1,7,A
4e7i35yz8tz,man,31,18,80to100k,7,7,G5,2,B
4e7i35yz8tz,man,31,18,80to100k,7,8,L11,1,B
4e7i35yz8tz,man,31,18,80to100k,7,9,G2,1,B
4e7i35yz8tz,man,31,18,80to100k,7,10,L1,7,A
51gx35yzccu,man,35,12,<20k,7,1,G2,2,A
51gx35yzccu,man,35,12,<20k,7,2,G1,4,B
51gx35yzccu,man,35,12,<20k,7,3,L11,4,A
51gx35yzccu,man,35,12,<20k,7,4,L5,3,A
51gx35yzccu,man,35,12,<20k,7,5,G9,2,A
51gx35yzccu,man,35,12,<20k,7,6,G11,3,A
51gx35yzccu,man,35,12,<20k,7,7,L1,2,B
51gx35yzccu,man,35,12,<20k,7,8,L2,4,B
51gx35yzccu,man,35,12,<20k,7,9,L10,5,A
51gx35yzccu,man,35,12,<20k,7,10,G5,4,B
q5bk35yzwh3,man,25,14,40to60K,7,1,G1,2,A
q5bk35yzwh3,man,25,14,40to60K,7,2,L2,2,A
q5bk35yzwh3,man,25,14,40to60K,7,3,L10,6,B
q5bk35yzwh3,man,25,14,40to60K,7,4,G11,4,A
q5bk35yzwh3,man,25,14,40to60K,7,5,L5,6,B
q5bk35yzwh3,man,25,14,40to60K,7,6,L1,6,B
q5bk35yzwh3,man,25,14,40to60K,7,7,G9,3,A
q5bk35yzwh3,man,25,14,40to60K,7,8,G2,5,A
q5bk35yzwh3,man,25,14,40to60K,7,9,L11,6,B
q5bk35yzwh3,man,25,14,40to60K,7,10,G5,6,B
khmy35yz2gt,man,56,12,20to40k,7,1,G5,4,A
khmy35yz2gt,man,56,12,20to40k,7,2,G2,4,A
khmy35yz2gt,man,56,12,20to40k,7,3,G11,5,A
khmy35yz2gt,man,56,12,20to40k,7,4,L1,6,A
khmy35yz2gt,man,56,12,20to40k,7,5,L5,4,A
khmy35yz2gt,man,56,12,20to40k,7,6,G9,2,B
khmy35yz2gt,man,56,12,20to40k,7,7,L2,4,B
khmy35yz2gt,man,56,12,20to40k,7,8,G1,6,A
khmy35yz2gt,man,56,12,20to40k,7,9,L11,2,B
khmy35yz2gt,man,56,12,20to40k,7,10,L10,1,B
vz1e35yzw0e,man,47,12,20to40k,7,1,L1,4,B
vz1e35yzw0e,man,47,12,20to40k,7,2,L10,3,B
vz1e35yzw0e,man,47,12,20to40k,7,3,L5,4,B
vz1e35yzw0e,man,47,12,20to40k,7,4,G2,4,B
vz1e35yzw0e,man,47,12,20to40k,7,5,G1,7,B
vz1e35yzw0e,man,47,12,20to40k,7,6,L11,3,B
vz1e35yzw0e,man,47,12,20to40k,7,7,G11,4,A
vz1e35yzw0e,man,47,12,20to40k,7,8,G5,4,A
vz1e35yzw0e,man,47,12,20to40k,7,9,L2,4,A
vz1e35yzw0e,man,47,12,20to40k,7,10,G9,3,B
v9zm35yzcu9,man,30,17,40to60K,1,1,G5,6,A
v9zm35yzcu9,man,30,17,40to60K,1,2,G2,6,B
v9zm35yzcu9,man,30,17,40to60K,1,3,L10,6,B
v9zm35yzcu9,man,30,17,40to60K,1,4,G1,2,A
v9zm35yzcu9,man,30,17,40to60K,1,5,G11,6,B
v9zm35yzcu9,man,30,17,40to60K,1,6,L5,6,B
v9zm35yzcu9,man,30,17,40to60K,1,7,G9,2,A
v9zm35yzcu9,man,30,17,40to60K,1,8,L1,6,B
v9zm35yzcu9,man,30,17,40to60K,1,9,L2,2,B
v9zm35yzcu9,man,30,17,40to60K,1,10,L11,6,A
m8cp35yz315,man,34,12,40to60K,7,1,G2,6,B
m8cp35yz315,man,34,12,40to60K,7,2,G11,5,B
m8cp35yz315,man,34,12,40to60K,7,3,G1,2,A
m8cp35yz315,man,34,12,40to60K,7,4,G9,2,A
m8cp35yz315,man,34,12,40to60K,7,5,L5,3,B
m8cp35yz315,man,34,12,40to60K,7,6,L2,2,B
m8cp35yz315,man,34,12,40to60K,7,7,L10,2,B
m8cp35yz315,man,34,12,40to60K,7,8,L1,3,B
m8cp35yz315,man,34,12,40to60K,7,9,L11,2,B
m8cp35yz315,man,34,12,40to60K,7,10,G5,3,A
s0mz35yzwsm,woman,46,14,20to40k,7,1,G11,6,B
s0mz35yzwsm,woman,46,14,20to40k,7,2,G1,2,A
s0mz35yzwsm,woman,46,14,20to40k,7,3,L5,1,A
s0mz35yzwsm,woman,46,14,20to40k,7,4,L10,5,B
s0mz35yzwsm,woman,46,14,20to40k,7,5,L2,3,A
s0mz35yzwsm,woman,46,14,20to40k,7,6,L11,3,A
s0mz35yzwsm,woman,46,14,20to40k,7,7,L1,3,B
s0mz35yzwsm,woman,46,14,20to40k,7,8,G9,3,A
s0mz35yzwsm,woman,46,14,20to40k,7,9,G2,3,A
s0mz35yzwsm,woman,46,14,20to40k,7,10,G5,4,A
jgbu35yz7v8,man,39,18,60to80k,7,1,L1,4,A
jgbu35yz7v8,man,39,18,60to80k,7,2,L10,4,B
jgbu35yz7v8,man,39,18,60to80k,7,3,G2,4,B
jgbu35yz7v8,man,39,18,60to80k,7,4,L5,4,B
jgbu35yz7v8,man,39,18,60to80k,7,5,G11,4,A
jgbu35yz7v8,man,39,18,60to80k,7,6,G9,4,B
jgbu35yz7v8,man,39,18,60to80k,7,7,L11,4,B
jgbu35yz7v8,man,39,18,60to80k,7,8,L2,4,A
jgbu35yz7v8,man,39,18,60to80k,7,9,G1,4,B
jgbu35yz7v8,man,39,18,60to80k,7,10,G5,4,B
ftwg35yzp52,woman,28,16,60to80k,1,1,G2,2,A
ftwg35yzp52,woman,28,16,60to80k,1,2,L10,2,A
ftwg35yzp52,woman,28,16,60to80k,1,3,L11,5,B
ftwg35yzp52,woman,28,16,60to80k,1,4,G1,2,A
ftwg35yzp52,woman,28,16,60to80k,1,5,G5,5,B
ftwg35yzp52,woman,28,16,60to80k,1,6,G11,2,A
ftwg35yzp52,woman,28,16,60to80k,1,7,L2,5,B
ftwg35yzp52,woman,28,16,60to80k,1,8,L1,3,A
ftwg35yzp52,woman,28,16,60to80k,1,9,L5,6,B
ftwg35yzp52,woman,28,16,60to80k,1,10,G9,5,B
