content,date,exp
"{""subject"":""6f9635yzqsd"",""condition"":""G9x"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""89"",""dummyYprob"":""11"",""vignetteConfidence"":""3"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""female"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:36:02.456571,
"{""subject"":""e2us35yzvv8"",""condition"":""G11y"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""2"",""dummyXprob"":""70"",""dummyYprob"":""30"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:50:21.627437,
"{""subject"":""mby335yz67p"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""2"",""vignetteXprob"":""30"",""vignetteYprob"":""70"",""gender"":""male"",""age"":""51"",""postQuestion1"":""correct"",""postQuestion2"":""it never works out romantically for me. if i had a crush on x, it's likely she's taken or she's not interested.""}",2019-11-18 00:55:12.627201,
"{""subject"":""e46b35yzgxk"",""condition"":""L8x"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""96"",""dummyYprob"":""4"",""vignetteConfidence"":""3"",""vignetteXprob"":""32"",""vignetteYprob"":""68"",""gender"":""female"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:21:41.406689,
"{""subject"":""n9yc35yz9xu"",""condition"":""G1x"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""58"",""dummyYprob"":""42"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""46"",""postQuestion1"":""correct"",""postQuestion2"":""It wasn't clear which stock would skyrocket. So because the probability wasn't really known it could be either one. So I gave each one a 50/50 chance. ""}",2019-11-18 01:43:26.655484,
"{""subject"":""3znx35yzvda"",""condition"":""G12y"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""47"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking it was equally likely for each drug to work and there was no other information to judge the efficacy of each drug by.""}",2019-11-18 02:01:44.432975,
"{""subject"":""0mtu35yz7pq"",""condition"":""G5y"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 16:51:11.648362,
"{""subject"":""0pq835yzx05"",""condition"":""G5y"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""53"",""vignetteYprob"":""47"",""gender"":""male"",""age"":""24"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:01:26.775698,
"{""subject"":""ut0y35yz9hf"",""condition"":""G10x"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""92"",""dummyYprob"":""8"",""vignetteConfidence"":""3"",""vignetteXprob"":""1"",""vignetteYprob"":""99"",""gender"":""male"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""I think that if it were a casino, the odds would probably be very low as casinos are in the for-profit business.""}",2019-11-17 23:24:10.542228,
"{""subject"":""n66635yz8ep"",""condition"":""G8x"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""70"",""dummyYprob"":""30"",""vignetteConfidence"":""3"",""vignetteXprob"":""59"",""vignetteYprob"":""41"",""gender"":""female"",""age"":""54"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:07:09.620396,
"{""subject"":""uo2335yz2m1"",""condition"":""G10x"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""81"",""dummyYprob"":""19"",""vignetteConfidence"":""4"",""vignetteXprob"":""5"",""vignetteYprob"":""95"",""gender"":""male"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""Too me i'm sure the house made it so they have the edge and limited the number of red balls to around 5% of the total amount of balls in the urn. Thus limiting the amount of people who could win while still having a big enough change that one or two might win. ""}",2019-11-17 23:39:26.446135,
"{""subject"":""blrh35yzoce"",""condition"":""L2x"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""26"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:18:23.368818,
"{""subject"":""x9zp35yzg7d"",""condition"":""L9x"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""1"",""dummyXprob"":""79"",""dummyYprob"":""21"",""vignetteConfidence"":""2"",""vignetteXprob"":""29"",""vignetteYprob"":""71"",""gender"":""female"",""age"":""42"",""postQuestion1"":""correct"",""postQuestion2"":""For question #2 I saw how it was worded, it asked if I would LOSE. But the scenario itself mentioned how I had been a five-term mayor, so I must be doing something right to keep getting re-elected. So in all, I thought if I was a good mayor I would get elected again.""}",2019-11-18 14:26:37.151956,
"{""subject"":""7ds535yz8gl"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""It was an equal chance of being either snake choice.""}",2019-11-17 22:46:47.974336,
"{""subject"":""kboe35yzgzd"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""40"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:12:26.142755,
"{""subject"":""vjer35yzhjo"",""condition"":""L3y"",""vignetteType"":""L"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""There was no information to lead me to believe it was one insect species over the other.""}",2019-11-17 22:40:32.090794,
"{""subject"":""fmvy35yza3d"",""condition"":""G11y"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""49"",""vignetteYprob"":""51"",""gender"":""male"",""age"":""33"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:42:50.951581,
"{""subject"":""uas635yzi5j"",""condition"":""G7y"",""vignetteType"":""G"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:27:02.072744,
"{""subject"":""jnol35yzxbp"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""42"",""postQuestion1"":""correct"",""postQuestion2"":""I chose a 50-50 split because based on the description of the scenario, the chances seemed equally likely that either department would experience the cut to its budget. I was thinking about whether any clues could be identified based on the reading, but I could not, which ultimately led to my 50-50 answer.""}",2019-11-17 23:25:32.794528,
"{""subject"":""kopz35yzqbv"",""condition"":""G11y"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""It was equal chances to either be in one spot or the other, so a 50/50 chance.""}",2019-11-17 22:28:48.620914,
"{""subject"":""crd535yzubo"",""condition"":""L1x"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""90"",""vignetteYprob"":""10"",""gender"":""female"",""age"":""47"",""postQuestion1"":""correct"",""postQuestion2"":""when there is smoke there is fire""}",2019-11-17 22:37:40.334164,
"{""subject"":""1kn735yzaj4"",""condition"":""L4x"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""2"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""male"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""I think it's slightly less likely that I would have gotten the more complex virus due to being careful on the internet when I browse.""}",2019-11-18 12:00:27.909651,
"{""subject"":""jkbl35yzssn"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""58"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:06:26.852586,
"{""subject"":""tk7735yzul3"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""43"",""postQuestion1"":""correct"",""postQuestion2"":""Cause it really was 50/50""}",2019-11-18 04:19:02.190455,
"{""subject"":""ywjb35yzgq9"",""condition"":""G11x"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""98"",""dummyYprob"":""2"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""41"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 22:43:48.073648,
"{""subject"":""jvwb35yzh1d"",""condition"":""L10y"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""male"",""age"":""65"",""postQuestion1"":""correct"",""postQuestion2"":""One branch may be more popular.""}",2019-11-18 13:44:33.052566,
"{""subject"":""b68a35yzu6t"",""condition"":""G12y"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""There was very little info to base a guess on, so I just defaulted to a 50/50 chance for each drug.""}",2019-11-18 12:40:00.601230,
"{""subject"":""xm3o35yzfyi"",""condition"":""G10x"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""92"",""dummyYprob"":""8"",""vignetteConfidence"":""3"",""vignetteXprob"":""1"",""vignetteYprob"":""99"",""gender"":""male"",""age"":""51"",""postQuestion1"":""correct"",""postQuestion2"":""If they were going to give me $1000 for a red ball, there can't have been many red balls !""}",2019-11-17 23:49:03.834140,
"{""subject"":""d09o35yzi0w"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""1"",""vignetteXprob"":""15"",""vignetteYprob"":""85"",""gender"":""female"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking that at a casino the odds are usually pretty low that you will win and so there are probably a lot fewer red balls than yellow balls in the urn.""}",2019-11-17 23:00:55.680555,
"{""subject"":""1ppb35yze26"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""51"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 11:57:16.192901,
"{""subject"":""tkuj35yzq7y"",""condition"":""G2x"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""92"",""dummyYprob"":""8"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""51"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking because I know nothing about either company, then there is a 50/50 chance that it could be either one.""}",2019-11-17 22:45:56.949007,
"{""subject"":""uow235yz3sv"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""I chose 50% probability, because there were no additional information, that would make one of the parties more preferable. As for my confidence, i initially chose \""extremely confident\"" (rightmost option), but was unable to move further, because page kept asking me to \""answer second question\"". Only after i chose second option from the right (something like \""very confident\"") i was able to progress.""}",2019-11-18 08:18:04.672047,
"{""subject"":""93kw35yzu6t"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""If my opponent was that powerful, I figured they would win because I already was the mayor for five terms and perhaps people wanted change.""}",2019-11-17 22:59:26.177259,
"{""subject"":""1cu135yzmtv"",""condition"":""G12x"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""I didn't have any evidence that one drug would work better than the other, so I just went with 50/50 chance. ""}",2019-11-18 13:49:11.216176,
"{""subject"":""t3mc35yz7oj"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""19"",""dummyYprob"":""81"",""vignetteConfidence"":""4"",""vignetteXprob"":""47"",""vignetteYprob"":""53"",""gender"":""male"",""age"":""27"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 13:15:24.289997,
"{""subject"":""qvzw35yzm5p"",""condition"":""L7y"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:11:45.103749,
"{""subject"":""1ty035yzds3"",""condition"":""L7x"",""vignetteType"":""L"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""3"",""vignetteXprob"":""65"",""vignetteYprob"":""35"",""gender"":""female"",""age"":""28"",""postQuestion1"":""correct"",""postQuestion2"":""I chose that answer because casinos tend to be designed to lose so they will most likely have more red balls than yellow. I was thinking that casinos want to make money so they will make losing more likely. ""}",2019-11-17 23:11:05.955083,
